iteration,learning_rate,n_estimators,max_depth,min_child_weight,subsample,reg_alpha,reg_lambda,colsample_bynode,colsample_bytree,num_parallel_tree,max_delta_step,score
0.0,0.05120202102077533,0.12308154096056223,0.8684461847793701,0.3712726996854498,0.08007879823027954,0.8630258443749833,0.4043764147909129,0.3688533215277029
0.0,0.06042826601043152,1.7514650390768354,0.9186302176300871,0.8833680015747657,0.08430736711660804,0.8829968680139167,0.40662626877159025,0.3948081895494912
0.0,0.04212601293005762,0.17517927817394455,0.8790770624713,0.10924083667764864,0.7642005488611994,0.8881255095856715,0.3483494314079216,0.4002349187469254
0.0,0.05612326492153534,1.6634466741202167,0.9046522524283923,0.24863272777442952,0.9265699608936551,0.7786637772584739,0.39833263878610736,0.41143653037076994
0.0,0.023359590782348057,0.9172070220295719,0.17777052427014642,0.5370770920530289,0.41962969167625985,0.706670178602885,0.36878682309397065,0.5815121048786911
0.0,0.07392977748419091,0.6716701711758214,0.8835160774531767,0.2637307422567862,0.10337853013320333,0.15618241169259053,0.013533038009710955,1.0
0.0,0.06923005988326442,0.7596170095245283,0.9756302820936013,0.5701291709403634,0.7256916947402636,0.662083049168359,0.47403312859085944,0.43387022436698675
0.0,0.05990036116419941,0.743282063966481,0.8820338559019133,0.4065677718027252,0.088322862015781,0.6552189170290995,0.35054482347830634,0.3973911897026831
0.0,0.0398705495986284,0.3494792912240932,0.9511977436727418,0.5169519332227076,0.005207728428739623,0.6644357576859027,0.36046812604033723,0.4237950469698001
0.0,0.04930132788542932,1.5224449065535004,0.9956719478734798,0.3002212157996758,0.34979860872483165,0.9765348257486491,0.35057290986773654,0.3887924844446813
0.0,0.04740156119074551,0.1924368910450191,0.8798915277567899,0.12374079384194517,0.2636550961277621,0.7999456720482158,0.34422583414558844,0.4076350071393837
0.0,0.048632274035041896,2.1371944837025123,0.17674714946916217,0.0018228590204990573,0.9974848717614578,0.5142358895313213,0.47655132177796644,0.5921306737148321
0.0,0.04987112354259223,2.1441250043117503,0.8787397672216267,0.5313422709333063,0.9547308606763077,0.9287280209391933,0.42533357486324475,0.38248679208767367
0.0,0.05588552612128353,0.11262580808447342,0.9173885221344505,0.7964104321194699,0.8657719504436784,0.9245292225471493,0.3477051758554283,0.39818711422009617
0.0,0.04406170675166896,1.1053250222007036,0.8718510476866592,0.978655907113417,0.875117976313894,0.6378300429156157,0.4560464371696208,0.42186220085744225
0.0,0.05289270726471664,0.11453813181131754,0.8826861931912524,0.11246431029746554,0.5216167091584821,0.9158677635027066,0.3484679607647618,0.4070514169072876
0.0,0.05223505273371929,1.775296317289951,0.8444343398654335,0.11544308758906854,0.9527606933145121,0.8621173334219443,0.3471144947530918,0.3748379593711372
0.0,0.0423500251155646,0.10939668739218157,0.176503259047089,0.7340741659006108,0.054241913733869676,0.5110447524929683,0.3031101651232691,0.7090964387659345
0.0,0.050126232002600864,1.5029365843602642,0.8806059837939642,0.5060291402955227,0.4070550445074027,0.9018401037596885,0.4019175579165408,0.3669190896837828
0.0,0.05375971864386604,1.424064978550173,0.8734935334278332,0.5669899465557001,0.1333434486437627,0.925954367434592,0.36435091685995796,0.3683669746444094
0.0,0.04433118643931423,0.4463147877740411,0.8428296309182773,0.9400540852335855,0.23916484963044743,0.8485396544987687,0.3856002511369435,0.37793523723162
0.0,0.048953814260560016,1.5981049367501527,0.8429862846888401,0.448444011409151,0.4851403049391544,0.791500972195286,0.3698778659252037,0.4038332162610843
0.0,0.05812542156812195,0.3534170683995164,0.8538531382936647,0.9365510348870508,0.6062381206967552,0.9343245770402618,0.3452224331048595,0.3755312152926015
0.0,0.049499194770705274,1.2043468387213894,0.7969876245679776,0.9102467223290094,0.3229012469957437,0.9631488219447057,0.022007578127031472,1.0
0.0,0.047621841135526116,0.24765268727703635,0.9429526244350088,0.4778148089808143,0.9754904449753531,0.6784359922563434,0.6190514926391987,0.44830205591154243
0.0,0.046678298379578945,0.31491106584559764,0.9012144796315826,0.9918590520262485,0.9979423743068557,0.8827974914330444,0.3665318670266641,0.3827804563776414
0.0,0.05597733509406853,0.35238264624612214,0.9085376218629279,0.7087836746864216,0.3268867464741266,0.840096668176914,0.3611219945841894,0.3866984427314899
0.0,0.04665639962610851,0.47131007728637203,0.918169323599089,0.6262505413534956,0.20474821142777805,0.9373459117831727,0.3860207471284509,0.4044432580737068
0.0,0.05224971320793793,2.1560648766346113,0.8617622645804789,0.13574273507992343,0.9473885529038375,0.8496557255433467,0.36755541773216954,0.3762054864835212
0.0,0.04908000713077453,0.6518171284693485,0.8418435677244219,0.46085549052800223,0.8829339518456976,0.8975581397547071,0.34938508163846466,0.37680571946088165
0.0,0.040464705364687464,0.1492612754853282,0.8669556381663063,0.6797239667664585,0.7543675598223383,0.7759517303357997,0.41926362434709374,0.42325886166221666
0.0,0.04414759384715556,0.8727167395028357,0.9003121315459512,0.4144583819073656,0.8897106878383519,0.8802135651915466,0.3582556696615375,0.3932776769290098
0.0,0.056529004349615844,0.4929846807410469,0.865623883955067,0.39804693947768777,0.3826219554246333,0.9388578349129024,0.3505665775487912,0.39035365314881115
0.0,0.0571068469611781,1.4426161875853472,0.8819256749583942,0.4409661329587462,0.18742560960505664,0.8527729226556362,0.4193085186340244,0.3998968115443849
0.0,0.045501964130624475,0.45240867115590216,0.90876976886453,0.9354160314282094,0.65787554934669,0.9981462373816741,0.05138013346380056,0.9999997677502104
0.0,0.05841638101071984,0.1886020776656917,0.007123564469880607,0.007282332948743588,0.5541022260987871,0.5233287684590247,0.4419429874191865,0.9999523317363981
0.0,0.04691871931856347,0.2527111987255382,0.9088485737247938,0.9039259777208493,0.9314662338736145,0.8265446244250516,0.40281559725451255,0.33920315529664274
0.0,0.057249527124036546,0.2710555831990464,0.9222708245079222,0.7737295010180756,0.20487437525237834,0.9857485942162443,0.4103083406922212,0.3994223588601065
0.0,0.057305302581613274,0.8966816836485243,0.8400808017308491,0.018332898992667882,0.06318397751056394,0.8891420701192402,0.36642431930998737,0.39469719832066824
0.0,0.05703259175462662,0.5424860243763654,0.9095032735368298,0.41331500250776665,0.5069211509984979,0.8324465549146125,0.3582882786797878,0.35506109885375847
0.0,0.06049616996145095,1.528293205668618,0.9173305594360066,0.13318469187822748,0.7531734750216391,0.01840897949974585,0.05166149552387757,0.9999998982100015
0.0,0.06497912061030578,0.10292532756254429,0.937313637716973,0.7479208618310268,0.12561522321601418,0.0736408743510475,0.05018426003632727,0.9999996746744991
0.0,0.060609595992211475,0.3986688753967439,0.17943268825689998,0.01930460664327294,0.13927322552054425,0.06803744906632615,0.8851090452699886,0.9003112064619544
0.0,0.05121119110673066,0.6789970004270065,0.836131425498849,0.8689695991694601,0.22796115726736926,0.9878264028644057,0.35760425119656075,0.3726009355195879
0.0,0.057928351631225304,0.602226401112085,0.8543521671583686,0.3081767112464168,0.0437107467983936,0.5485417654357594,0.48943076166449395,0.4368407308263667
0.0,0.04859501347324757,1.9544941384812384,0.8594609530916554,0.2842792628938204,0.5811558159863193,0.9878257278260381,0.39756035689725444,0.3975086627779248
0.0,0.04105242278612192,0.13236557698303827,0.8210782348724048,0.5502048935625218,0.19190944511554436,0.552414713102967,0.7319888939493459,0.4896648988016042
0.0,0.05621840400917459,0.15614676639295838,0.9161454732864799,0.8092561309008259,0.9874194599139394,0.9937857668115819,0.3520233780571535,0.40257343573974336
0.0,0.04269945747640584,1.6331779835236113,0.8849276286748523,0.8012134275912509,0.8754341744244888,0.9314230800770092,0.38975999486509716,0.419712535785114
0.0,0.054865499412030505,0.11143470917454042,0.9419984259791545,0.8695528609730899,0.5439012474383189,0.9949918578354616,0.3475081232930319,0.420212150596948
0.0,0.03189988719991949,0.9574578336964137,0.0009975072850055835,0.003225620428105703,0.31748888047674056,0.5491848607908276,0.6003621841706157,1.0
0.0,0.048865825295693076,0.23787891786024937,0.9103338469968344,0.510018950141441,0.9735384412123341,0.9316458498454676,0.3628837684342456,0.40213104160509067
0.0,0.05377651452921648,2.1388506445371886,0.8723424588749528,0.8218175809486956,0.24348190760461857,0.9337373487207159,0.35846796455068614,0.37407928322071354
0.0,0.059117413416349164,2.1567307689546866,0.8414828624407824,0.7663521798744918,0.8615603851474026,0.9215682168369662,0.3436205903782534,0.3749754936653684
0.0,0.05538297345518565,1.0331354340845795,0.9137860875217607,0.11891587843223797,0.7404995123613888,0.8089154749626016,0.3556929376909575,0.4112502851902757
0.0,0.04301895177445964,0.5621242957484934,0.8950646090145812,0.48365608800247417,0.15541417124187987,0.9580327129991969,0.35459897795702483,0.38833998829304794
0.0,0.056385946057610506,1.5985466026026607,0.9049646419156097,0.7027365447663185,0.030586283326473403,0.9296324601213511,0.3562094827695054,0.40631160738252475
0.0,0.06154654468624057,0.20956151742642642,0.8395797562352991,0.9138120127493672,0.5723804190134216,0.8515265373302916,0.3517801918227768,0.3953367873024335
0.0,0.05810388676226889,0.5916015298381131,0.8336865891504547,0.5955344374607687,0.3591877232811564,0.6556470055788397,0.00778610317407691,1.0
0.0,0.04154842279331237,1.334235914233507,0.8834414063455686,0.798399757179495,0.006554844642662762,0.9660377449002149,0.34603767258765855,0.40842421919917465
0.0,0.047432341997771015,0.2225409598685893,0.8441853884417124,0.22433305081743243,0.7484416884907162,0.7787917715390044,0.3565062918286083,0.40147140006209014
0.0,0.04719841294395857,0.31788800043420207,0.8968614312793879,0.7824741545488266,0.9306651968599211,0.9085854392160164,0.41895734802954954,0.394487890977411
0.0,0.005005072477046283,0.15019575052971604,0.819418024855575,0.9410382795764467,0.9493390496703099,0.1860326015820352,0.7819568888603139,1.0
0.0,0.05376362633678532,0.18163615783676082,0.8751401669216188,0.9489764569969152,0.9969560462416174,0.9554963716096275,0.3492711741250632,0.41747841006928826
0.0,0.05820041734290918,1.224939704522353,0.8588776902836244,0.024609155242510068,0.489710953568408,0.9109561161971503,0.351452243253963,0.37134925588015283
0.0,0.050917507678474805,0.12087493047004803,0.8661771056777212,0.8134070853660559,0.5601256725845918,0.9123998570953589,0.3605750730073867,0.39112242761612787
0.0,0.0506157059113715,0.27083585683499023,0.8872322979324024,0.9027865551721486,0.2175380327878514,0.8482855880684333,0.35556797678262747,0.3900182305058811
0.0,0.05268610653401407,0.2786475454546386,0.8713161109015712,0.34705285876105946,0.3844254936257243,0.8484033709838001,0.3487206619260657,0.37915578978299835
0.0,0.04416974622696912,0.3636755187436898,0.892447995788831,0.6136004149796398,0.2132387795918042,0.8271858303802057,0.34308367843429793,0.40522165965279505
0.0,0.046925669030444705,0.20990575081034385,0.8652249031464272,0.7233876224269129,0.23850767198605366,0.917725139611841,0.35621144282718026,0.4079263586289312
0.0,0.045768995576062614,1.428436353301303,0.9183843990533559,0.10513811789862418,0.6913603723479704,0.9246610172862935,0.35221772761406483,0.3982307613068709
0.0,0.046620055961276864,0.12354615561763248,0.8984407968157129,0.40989676480051496,0.1440180107634699,0.9831607384715975,0.35495814513945784,0.3727264191649262
0.0,0.05287351601621295,1.7551747341277348,0.9169242649892928,0.3577437273049859,0.21985150338513743,0.9351669130164058,0.3652507655280493,0.37582691554751707
0.0,0.040728455949209784,0.3889643088784914,0.8529825686028014,0.5773311370895582,0.2275816891443116,0.9607554623668004,0.4221870326660174,0.3698098499410096
0.0,0.04041546798768492,0.35570839489740497,0.8759497690940967,0.7988864501893621,0.34424610233625313,0.7739023640629079,0.34551570973509765,0.4158846888437989
0.0,0.048316654926969405,1.2866911234091682,0.8755860684363088,0.3457705437171315,0.2524651575612971,0.8358121845796886,0.35456448664993817,0.3572575089084194
0.0,0.04361369794308735,0.10582565715222188,0.8657248938217671,0.2592884905750253,0.7388190564963278,0.8329089382622324,0.3465053595740873,0.4140584174763272
0.0,0.050961638630921124,1.8003606926959876,0.8368994950082297,0.12344039740571236,0.12458261507381199,0.896247196908902,0.38936578665602883,0.3638356320913067
0.0,0.05334861892913625,0.15626858334110022,0.8759994069252864,0.7690172262492252,0.37266080436351817,0.9901382155096398,0.37187605041785415,0.36633693651154525
0.0,0.05439873466312431,0.1443513214193087,0.844158168256232,0.7934892478046468,0.4592112905826453,0.8355903774263418,0.3600122602333787,0.40768837023656695
0.0,0.060777378434715375,0.3098463813480707,0.8386568110231051,0.8584646971208585,0.5888213743219113,0.6277958243968857,0.012691574252800878,1.0
0.0,0.046703285536442055,1.1213237824666353,0.8859387024647347,0.8446420968084866,0.5638511958791983,0.8542918857488055,0.37277509258277214,0.39626881456115587
0.0,0.05825318358525042,0.495811192440027,0.8517755565400239,0.7212497473081609,0.0021550672618280147,0.8259338808776407,0.3457468208848051,0.3976041430298295
0.0,0.05831117556183975,1.8449444933238972,0.8710496845149711,0.950686012583735,0.777859458577783,0.921022125432346,0.35740844529505805,0.3792572973331267
0.0,0.04636835722877342,0.12036906770021669,0.8694454694168535,0.05126288770754352,0.8666802786325989,0.8907535366325048,0.3546693904306058,0.3728957168938193
0.0,0.04740171274312017,1.6333639966880844,0.8837950606893764,0.017916324132247866,0.538989644360685,0.9114342065121448,0.35586172862736604,0.4039463564009071
0.0,0.05882474500223441,1.3582691489492278,0.9712494463275408,0.5132985980313604,0.14791702480990912,0.9440605305497504,0.36738969506122127,0.3567234519967605
0.0,0.05164222245687697,0.12500417365192049,0.8473324313970501,0.8459949261418703,0.5260958356934311,0.8833452868364683,0.34472469459800587,0.39168172885180036
0.0,0.05629650449849874,0.1216731250818619,0.9221150720466086,0.040692074554655296,0.9877546058626565,0.8578906893076907,0.36144861463440275,0.3853515703778615
0.0,0.04417305898464478,0.32795691090241363,0.9073669948628501,0.6449923606740231,0.26484941889051355,0.831628521627073,0.36702846725382093,0.3729921804050328
0.0,0.05476640327149988,0.917516946354,0.9045456616888192,0.32547984813486813,0.5431583544266718,0.9719204504021244,0.34355032342928044,0.3962186758657019
0.0,0.0539757042524167,0.45679371077301995,0.8912872915621597,0.8599280176273711,0.11205085239518944,0.8747852974434683,0.36359318355153586,0.3975850843968767
0.0,0.05821259221572461,0.13043958694983773,0.8653864927155754,0.5858935920689468,0.6742040843990984,0.9472875511823009,0.36577431252573106,0.40695342375824284
0.0,0.05128887182895463,0.13228729851159082,0.9106788495461048,0.9397504703081877,0.32425890353383185,0.9633609371610865,0.3517234240600912,0.39586700199183034
0.0,0.04270117039686868,0.8117846090649962,0.8692345647428883,0.6720857208940867,0.7880037528931207,0.9561263554300634,0.351881303859134,0.39610525164873134
0.0,0.04285385319895075,0.23151202799276133,0.9132670692834265,0.48537121905819003,0.3429471660814352,0.9499257481735458,0.36606053469134986,0.3827849822428603
0.0,0.05620540066365197,0.46139758538717496,0.895166493437263,0.6712435292221135,0.8742950642434818,0.9747743548963634,0.3732469229393694,0.3985880210134264
0.0,0.04254943853419811,0.18135994638119096,0.913379766417536,0.11758542703152877,0.5387984240753932,0.9775256548345561,0.3661494031958074,0.40104584009975347
0.0,0.04944173073474161,1.7925013800094456,0.9143609235042233,0.6536554470358873,0.13473814883494842,0.9710314386287636,0.3471592967110742,0.40318361318481166
0.0,0.053080864329982026,1.8942183184651653,0.8963790074175582,0.13006760928380381,0.49692407664895677,0.9897488377273231,0.38822814907750824,0.38588604892203704
0.0,0.05982019260316678,1.6149041411279543,0.8510119058407193,0.656651718633846,0.3620216141240042,0.9572119533964071,0.3450776326219888,0.38324601553550075
0.0,0.043833584484442564,0.8323150680968749,0.8714379653542107,0.7958458444373511,0.07019146450328285,0.8504967262498694,0.36626769970788403,0.3847546584365906
0.0,0.045881263861443145,0.16377627413535942,0.9638236970603171,0.0913234234629784,0.06435360335833852,0.9024549388880941,0.35587900532316,0.4180449027457876
0.0,0.04479438193550865,0.28698987431791556,0.8686466848309656,0.9305088668949427,0.877212145171302,0.9198928680458959,0.36489552591179736,0.39202954927771666
0.0,0.06122475239157031,0.3037032411482111,0.8560862127351717,0.2017819249574327,0.2461774298873432,0.942982376345965,0.34471370882847013,0.3897960425259369
0.0,0.048461054067892584,1.5967178644608473,0.8429320907012444,0.46978102624832707,0.1555794906584426,0.9680799764566986,0.4113606679932629,0.4089411159456864
0.0,0.05678100851949398,1.4072869869635856,0.842209461771792,0.9425164966197824,0.8497962690416075,0.8845817685245939,0.35023366905613956,0.38799343151016485
0.0,0.04561060832178888,0.2605965429759131,0.9130012807962052,0.23820663749059107,0.18823198280098424,0.8441434589454753,0.36921235129161095,0.3723520334102102
0.0,0.05287519712136295,0.20345869768033029,0.8487720542784902,0.5681180421959431,0.2382167874935694,0.8624813701566952,0.35254485943061914,0.3742979293738761
0.0,0.042173078617206955,1.4447851022003795,0.8818160535636299,0.37485651925339586,0.8285568467467919,0.9955512087777423,0.3503618494227409,0.39852538473748544
0.0,0.06111259486735601,1.2237230608847571,0.9170392368666885,0.42996416660451575,0.395811316549774,0.8059008846530243,0.3680124911834472,0.40775801800539824
0.0,0.0573084187649122,1.0243813875707206,0.8935970205946511,0.7666788874006459,0.152771721073399,0.4901874606672685,0.4126779667391085,0.4411646794615693
0.0,0.05346660074511648,1.755682120897918,0.9098784515181129,0.6651688132550044,0.690660631704752,0.9245462526397156,0.391344770938323,0.3981728781421872
0.0,0.03907640782848378,0.4580607890178843,0.8537734614279351,0.7227615633698379,0.34202317359195217,0.943345217383913,0.35513246873768717,0.40242485239407744
0.0,0.057328938714673885,0.2895116485357823,0.9198845694269426,0.059670846105958866,0.22694304382584424,0.9772009594426322,0.35877471413048617,0.39678787029511253
0.0,0.04525323269917233,0.24223094504818324,0.8763417405721999,0.9193080900023295,0.9302626675118989,0.8505889668430069,0.3552386772986867,0.35582290245447434
0.0,0.042218392585737015,0.24670785827939767,0.8563565522726524,0.681881168677883,0.7960523831799435,0.9969729555295064,0.36429591789146815,0.40019768456314664
0.0,0.04754953186236863,1.974762861995153,0.8351005368437309,0.25612777971021644,0.608026680814395,0.8168179293917344,0.3653311163186352,0.3871811661078031
0.0,0.05111804627924487,1.7986221119374957,0.8361535951338046,0.5749967233257496,0.16502471152488343,0.9446386706339545,0.3436632575350071,0.39952778795178145
0.0,0.047005142792711355,2.07832521002084,0.8847411275670086,0.6979668453446459,0.24609353653965899,0.9260669952079951,0.34411516052690144,0.4170081493693542
0.0,0.06859578476528147,0.19001808226326547,0.5432030753648943,0.0009675935938580074,0.01891796479126107,0.04032470209907125,0.09003560387466648,0.999955306129327
0.0,0.05397716357536798,1.7948928149451908,0.8692497964991602,0.5594427094313469,0.8716951790242922,0.9136463151642585,0.3657622022548372,0.3965197652037043
0.0,0.050845692946874244,0.471295705752037,0.8756126936039962,0.9894415393414683,0.6017479599470962,0.8455375699152471,0.3649986968424846,0.36013170741006195
0.0,0.06132854034669579,0.8858211491131023,0.8405046959818484,0.7647549756760801,0.9847701907959923,0.10687508524390002,0.06325536803147992,0.9999996934718833
0.0,0.04712189277218176,0.5524999943241937,0.9889967189741674,0.13271725927407066,0.3970883519203786,0.9830479117820323,0.36765111536343514,0.36728385277174047
0.0,0.0406471145321919,1.839205594415372,0.8643622379985749,0.4490014611710713,0.1527470335239667,0.947736012677606,0.4470031205670014,0.3981571242379259
0.0,0.05481515562514988,0.25574423036589294,0.8430331152767333,0.7142114854341802,0.7393875320612759,0.9242417932031453,0.3541955493578756,0.3979533651550716
0.0,0.046975396145036284,1.276456937860321,0.887249876525656,0.7323930621477054,0.15295449614856252,0.9777199176708242,0.39781495297997804,0.3828400658336994
0.0,0.04040399940497525,0.19410572878654256,0.8684419954874997,0.983865274781561,0.8575856524733177,0.9114295391495522,0.3509219697337878,0.39094544816434307
0.0,0.0427908918410424,0.10908440811037108,0.8880312135647176,0.1243216249231184,0.8767010977885805,0.8446211316826882,0.35416661553191026,0.35797122454442964
0.0,0.04043653451519525,0.34791259717054307,0.9037132744905803,0.9420074077013698,0.25047085722681245,0.7856756918721512,0.35411542249372824,0.3856846116379397
0.0,0.059497778973613545,0.13192590719798591,0.8611074695683956,0.2671630081159139,0.7677998664231263,0.8361498281612548,0.34475269917400814,0.37421398073474327
0.0,0.06160179529346449,0.11350018305535049,0.8939303442996406,0.8753835256405578,0.22066891074331213,0.8878342093384214,0.36604136377938573,0.3821273429796567
0.0,0.05743589958215445,0.23046005629175856,0.9166445946533647,0.40324552670054215,0.08428837854586592,0.9369560798027623,0.357341274369348,0.398378722284011
0.0,0.050652504074474324,0.41430892475686776,0.8374464029912404,0.056547803646678454,0.9912637342596444,0.9214140207343372,0.3621627081702909,0.3626284229128797
0.0,0.09261680925741171,1.325289147320391,0.9224059591141003,0.5628386751712364,0.6405307019713476,0.8757514726369068,0.34675446099739454,0.44768808512194647
0.0,0.04947239266556837,0.5794833070795498,0.8950144470998558,0.947536687126624,0.6037454561788407,0.9597809933255733,0.3604700334990741,0.36019217493052397
0.0,0.06498964516267285,0.4214497010818614,0.9342478826851378,0.9161276490299902,0.9423508309048407,0.3773228503415258,0.05438422083562601,0.9999996808783264
0.0,0.04692249028634457,0.7480949277213853,0.8969114020163957,0.7580202999924008,0.05112231158364279,0.8598411678166191,0.3647388887016138,0.3740321883366973
0.0,0.05958550064950622,0.3751356322960606,0.8836348089574554,0.5498792932210763,0.4352488160647594,0.9681315998079252,0.385927450436339,0.4158032519774006
0.0,0.0811453528428903,0.3282972175123858,0.7574484870382359,0.17211511734418752,0.19692620295836266,0.44129274250739703,0.8528457112775788,0.5185911108750918
0.0,0.057084050856153576,2.1522680064907456,0.8869792249087293,0.4672166702762234,0.5906828485871843,0.8017876677523963,0.3614993667833682,0.41548424045898075
0.0,0.03908058311870997,0.31152373555547996,0.8372434836598802,0.5369164269045822,0.4448787102871592,0.9574405358662688,0.3671886989732374,0.4033565328692527
0.0,0.046192885257574534,0.169388277601644,0.8781690225971325,0.21072740575418342,0.030811239894543825,0.8167459269204643,0.35946692845726974,0.3960004848096912
0.0,0.05921103676579915,0.14922547484028667,0.8934661408042723,0.7077107839989265,0.6188279934278774,0.877076303453011,0.36885161204232103,0.38193502071608665
0.0,0.05300205987999758,1.929929128889056,0.8355581329277559,0.7594201866754303,0.4239593500501603,0.9478760537666622,0.3907562066096312,0.3874663050820781
0.0,0.0512618816007317,1.2761406944109988,0.8480796102614285,0.2503510303175232,0.01731103031711623,0.7915059410122427,0.3533228841337926,0.39475344060548845
0.0,0.055031443373551245,1.6949306285484327,0.9227656198610261,0.1417343202313556,0.3419334058351387,0.8142394754894693,0.36199256458699086,0.38965164728048074
0.0,0.047958603889249954,1.122253002816358,0.9083185893775668,0.4893628783924263,0.7342366352815525,0.9021028851658084,0.3759389456967601,0.39076170015720224
0.0,0.041241427544257164,0.4085179974698005,0.865345237476136,0.49369913115737785,0.8603935721802695,0.867080102834007,0.3540653557755061,0.39287772404295307
0.0,0.04614584056672316,0.1695285357857294,0.9115337717565699,0.6308944228983479,0.48202610597015694,0.9180889587710251,0.3604654830617074,0.3972374278101768
0.0,0.04130913826413665,2.0853949355671464,0.8540844051042211,0.14504133925109056,0.0074512503865955555,0.8870218110288601,0.3497922276722581,0.3829147290066728
0.0,0.05179059938719723,0.2791055804165445,0.9860982541271532,0.20280998777584608,0.6462205062984326,0.928440927200228,0.3474453286925307,0.3995984348027875
0.0,0.039395151675181914,1.155294960198666,0.9297016087527044,0.9854090498245958,0.8343077824300007,0.9785865236543461,0.3535317841799351,0.41260172269375656
0.0,0.02735112813019733,0.3654185741169633,0.0062157950709759175,0.8601275597129715,0.5067164449320587,0.5071294781385232,0.7969155808508,0.9995176739627736
0.0,0.04339969339396564,1.9730132785293422,0.8950664433326805,0.5352000651102566,0.8207305872455383,0.9260098186517616,0.3645202267993041,0.3806404996975364
0.0,0.05884314688375439,1.4825292636795842,0.8384135382465369,0.9924026015716891,0.05204984181829998,0.8364729977330486,0.3439266949266751,0.41374947531441525
0.0,0.056480536410866304,0.22720455681767057,0.9223832688656189,0.8403678213943424,0.7992676457295581,0.8731164364181077,0.3678195604049335,0.36805305127391563
0.0,0.05098394537446426,0.2795381712911575,0.844735804750746,0.37263467394921485,0.45805187279159654,0.8062859738874739,0.355351108651667,0.40050727298337163
0.0,0.048091754761695714,0.5428449579328786,0.8742902946000162,0.42988437133464086,0.5498956064811525,0.8391996214682924,0.36714279245862574,0.37203558583847957
0.0,0.057414550074272944,1.7063866768799798,0.9173954664988719,0.12026582948089318,0.22202510860073948,0.9244490724621313,0.3453877899160654,0.39430438464264556
0.0,0.039718819721222466,2.148130000922872,0.18064187061945683,0.027401438093648707,0.447799265908554,0.7654421507545823,0.5116726809505951,0.5521043057840945
0.0,0.047628535532397515,1.5945107706344952,0.9118976239647187,0.9467356798048168,0.2720465822312727,0.8443521264670212,0.3654211400190828,0.36292013181037336
0.0,0.05448561099715165,0.8197829432245433,0.9004881192658662,0.17384964280838136,0.8744816580823089,0.9141696088970529,0.3487381270670031,0.39143792888951945
0.0,0.05297604075582824,0.13965560951377712,0.8824536118165751,0.3150854437116766,0.7368379431653694,0.9497365166189572,0.34766136959057153,0.39259629881583863
0.0,0.05533946778294541,0.1373667827263781,0.87065077957285,0.3969846118796069,0.7919804069048674,0.8857255714088438,0.3567487198097004,0.42008381413664
0.0,0.045507245143951755,0.5016520745587333,0.8992912147426843,0.06593184615923521,0.6608857854780789,0.8118772249533202,0.37445119676105826,0.3937226680497715
0.0,0.04645663116545756,0.6670480603014902,0.8918522532260239,0.07037539349362844,0.9677352087798288,0.9876993273236554,0.6799902159918547,0.44654893601210494
0.0,0.04454793021875975,1.6301670496347234,0.8931615459704552,0.17490064225165228,0.22241860089903415,0.8167899004900518,0.41630159812298184,0.4000916907027951
0.0,0.044101271433044285,0.22904249658527218,0.8883591221097918,0.5834386077879062,0.7732944570864387,0.9711685248514722,0.34634003253138396,0.40010144550256477
0.0,0.057684674259810366,1.4728712562605506,0.920914277760024,0.5342708203320159,0.9753762405060281,0.8680327161995954,0.40620363366660284,0.3938162287241773
0.0,0.05972246597235643,2.090711253138031,0.8794794384560898,0.2598218894112921,0.8194724031833593,0.8054138949952993,0.3668021383154862,0.37012374922728286
0.0,0.0552374393210323,0.14854223695172455,0.8902621663412377,0.10978630545138704,0.9858621245779234,0.828864309679702,0.8029584880414258,0.4360120492534579
0.0,0.05146121184337378,0.12691844354755008,0.9871980364997124,0.29842924621598105,0.5897696473963863,0.9277613393653664,0.3438210149135022,0.3845732981682619
0.0,0.05905549362791081,0.9425393968729588,0.8682523001186229,0.40129439547928236,0.31117530092681017,0.8022448306209347,0.3500318027250659,0.4133454963859997
0.0,0.045955387404076516,0.3654142708078929,0.8535728269952533,0.15594127818223927,0.6695644704863682,0.9230605859674118,0.41033776518910114,0.3909112525445814
0.0,0.043551944717357204,0.24973932431252605,0.8933770670911827,0.3196766596185469,0.4767788730243271,0.8613517476558391,0.34732275556575115,0.39483021749504704
0.0,0.04723636274020449,1.8865557680317149,0.8964917879944668,0.2071573488585528,0.7966809367703946,0.9974385075139928,0.38555659910487183,0.40293378685846065
0.0,0.05053721404003982,0.16225550933715271,0.8530850184849967,0.29895038099948773,0.9727428632699973,0.8673571170361192,0.41962223968388723,0.41739793653914753
0.0,0.03944532038436713,0.2613259697018309,0.9047172576312413,0.4103451976343141,0.6889410811245378,0.9653673605181977,0.3570521905321468,0.35672768595672544
0.0,0.04371208517009408,0.148108220285936,0.8447144637089368,0.4659117934476832,0.07726858818701655,0.8975476412674672,0.4105266523052268,0.4004436131636213
0.0,0.046787969596185995,2.1249610570306787,0.8348249736425886,0.49645246838657775,0.6253877023159821,0.9428661846950454,0.36577353533051776,0.398991899553447
0.0,0.06104991478361118,0.17178568570837768,0.8873460163982659,0.3423764221643369,0.1351600589995026,0.941622492618697,0.41275783455568593,0.4152858563047505
0.0,0.046914928844926665,0.5878612893394211,0.018441199486063157,0.795690574701947,0.05369725500365587,0.06303868727234997,0.9034051678818846,0.9995936273700066
